-0.0002283362918434838	-0.0002330180324964451	-0.00024380380390169812	-0.0002530322475913396	-0.0002535771317117551	-0.000243334586485512	-0.00022636249977201652	-0.00021006773289645978	-0.0002004404130582462	-0.00019849478899239	-0.00020010370937873902	-0.00019908191218301753	-0.00019129565255216702	-0.00017707772588793124	-0.00016051099585272813	-0.00014626354914108408	-0.00013621495718703464	-0.00012815501913340883	-0.00011740561992515124	-0.0001002613849520577	-7.691464471742561e-5	-5.1817293401076636e-5	-3.108533140496372e-5	-1.8539116748701547e-5	-1.2990217192430107e-5	-8.693140419403103e-6	1.1588944476639073e-6	2.0086138482421518e-5	4.598879767609158e-5	7.242994352625589e-5	9.273048830655566e-5	0.00010416654869582165	0.00010949863020712948	0.00011490286588914446	0.00012581820194803285	0.00014354965892776462	0.0001647896803532536	0.0001841104402274998	0.00019750259302889485	0.00020455521047035106	0.0002080757175522588	0.0002118084612709032	0.00021804711350247865	0.00022666620363335032	0.00023584553113326767	0.0002435903549995528	0.0002488702469408063	0.00025180274895427157	0.0002531281624856392	0.00025358702024551327	0.00025358702024551327	0.000253128162485639	0.00025180274895427157	0.0002488702469408064	0.00024359035499955296	0.0002358455311332677	0.0002266662036333503	0.00021804711350247876	0.00021180846127090316	0.0002080757175522589	0.00020455521047035104	0.00019750259302889501	0.00018411044022749993	0.00016478968035325378	0.0001435496589277645	0.00012581820194803298	0.00011490286588914445	0.0001094986302071296	0.0001041665486958217	9.273048830655577e-5	7.24299435262562e-5	4.598879767609155e-5	2.0086138482421565e-5	1.1588944476640104e-6	-8.69314041940299e-6	-1.2990217192430171e-5	-1.853911674870146e-5	-3.1085331404963555e-5	-5.181729340107633e-5	-7.69146447174255e-5	-0.00010026138495205757	-0.00011740561992515118	-0.00012815501913340888	-0.00013621495718703466	-0.00014626354914108416	-0.00016051099585272777	-0.00017707772588793126	-0.00019129565255216705	-0.00019908191218301753	-0.00020010370937873905	-0.0001984947889923899	-0.0002004404130582461	-0.0002100677328964595	-0.00022636249977201644	-0.000243334586485512	-0.00025357713171175506	-0.0002530322475913395	-0.00024380380390169826	-0.00023301803249644505	-0.0002283362918434838
-0.0002965434236470305	-0.0003021117767172773	-0.0003140785868120878	-0.00032175710631237724	-0.0003164597190762115	-0.0002979660852182178	-0.0002748003061170681	-0.00025823227682191327	-0.0002544208186190993	-0.00026022350502582283	-0.0002653613596916756	-0.00025917469572140506	-0.00023734276646232832	-0.00020436892862599453	-0.00017063308705935715	-0.0001461612194976672	-0.00013494787175875653	-0.00013302536045989356	-0.00013118194210067684	-0.00012062373589373091	-9.824705563724268e-5	-6.836265059303448e-5	-3.973007718498705e-5	-1.9663128391950617e-5	-9.034639839765086e-6	-1.6879570042443612e-6	1.1099565517530082e-5	3.4104091065202394e-5	6.434917258213234e-5	9.302875809797988e-5	0.00011196709648767476	0.00011984843691968395	0.00012341024955359828	0.0001325347752374508	0.00015288401298694967	0.00018167742181974186	0.00020979805028889932	0.00022851660194082773	0.0002356350074973037	0.0002364990085990162	0.0002394732189048536	0.00024970008849704677	0.0002659466444408233	0.00028252184923148005	0.000294142526539821	0.00029960726001999443	0.0003016291076938439	0.00030362975609087776	0.0003066789216331936	0.00030918674682037353	0.00030918674682037326	0.0003066789216331937	0.00030362975609087787	0.00030162910769384384	0.0002996072600199948	0.000294142526539821	0.0002825218492314797	0.000265946644440823	0.0002497000884970465	0.0002394732189048538	0.00023649900859901607	0.00023563500749730355	0.00022851660194082778	0.00020979805028889962	0.00018167742181974186	0.00015288401298694975	0.00013253477523745086	0.0001234102495535983	0.000119848436919684	0.00011196709648767486	9.302875809798012e-5	6.434917258213229e-5	3.410409106520229e-5	1.1099565517530187e-5	-1.6879570042442342e-6	-9.034639839765138e-6	-1.966312839195056e-5	-3.9730077184986796e-5	-6.836265059303414e-5	-9.824705563724256e-5	-0.00012062373589373079	-0.00013118194210067676	-0.0001330253604598936	-0.0001349478717587565	-0.00014616121949766718	-0.00017063308705935645	-0.00020436892862599472	-0.00023734276646232818	-0.0002591746957214051	-0.0002653613596916754	-0.0002602235050258227	-0.0002544208186190994	-0.0002582322768219132	-0.000274800306117068	-0.00029796608521821767	-0.00031645971907621144	-0.0003217571063123772	-0.00031407858681208793	-0.0003021117767172773	-0.0002965434236470305
-0.00034799815168102714	-0.0003493660920347273	-0.00035166690815780936	-0.0003511632160284982	-0.00034561464209446283	-0.0003362368860107381	-0.00032639344396021057	-0.0003183400904336137	-0.00031114025105517134	-0.00030167218630931423	-0.0002876778953244228	-0.0002699328364122845	-0.0002515680624574052	-0.00023531931518396722	-0.00022132824273355482	-0.00020739417742969438	-0.0001911457310581094	-0.0001719122745173603	-0.00015067383262095757	-0.00012855440516534237	-0.00010569150517606972	-8.164229182212353e-5	-5.663221980347432e-5	-3.197535320865956e-5	-8.962824910514618e-6	1.2630549688179119e-5	3.4604829653641336e-5	5.853372458498671e-5	8.377911773087171e-5	0.00010753793320523098	0.00012730507333972877	0.00014358145652751758	0.000159999695223851	0.0001802320302969184	0.00020421740898135592	0.0002273273749066708	0.00024376549058819112	0.0002516409182784337	0.00025528291133137686	0.00026238845048261124	0.0002779647996234385	0.00029997369214144283	0.00032043932774190555	0.0003313793590401628	0.0003309144146703246	0.00032467090286198645	0.0003213419270219206	0.0003259461144279869	0.00033613411148290307	0.0003444121459173619	0.0003444121459173617	0.00033613411148290307	0.000325946114427987	0.00032134192702192043	0.00032467090286198634	0.0003309144146703245	0.0003313793590401629	0.00032043932774190566	0.0002999736921414427	0.00027796479962343855	0.0002623884504826113	0.0002552829113313769	0.0002516409182784335	0.00024376549058819136	0.0002273273749066707	0.00020421740898135573	0.0001802320302969187	0.00015999969522385092	0.0001435814565275176	0.00012730507333972885	0.00010753793320523134	8.377911773087168e-5	5.8533724584986626e-5	3.4604829653641526e-5	1.2630549688179361e-5	-8.96282491051468e-6	-3.197535320865941e-5	-5.663221980347397e-5	-8.164229182212333e-5	-0.00010569150517606964	-0.00012855440516534235	-0.0001506738326209574	-0.00017191227451736037	-0.0001911457310581093	-0.0002073941774296943	-0.00022132824273355436	-0.00023531931518396744	-0.00025156806245740516	-0.00026993283641228434	-0.0002876778953244227	-0.0003016721863093143	-0.00031114025105517156	-0.0003183400904336136	-0.00032639344396021084	-0.00033623688601073804	-0.00034561464209446283	-0.0003511632160284981	-0.00035166690815780963	-0.0003493660920347275	-0.00034799815168102714
-0.00041761885253166714	-0.0004132875958083506	-0.00040261377001228247	-0.0003911123659000618	-0.00038397839230452734	-0.0003825791158200445	-0.00038322305416830875	-0.00037928108727333974	-0.00036560618563295615	-0.00034241522640790945	-0.000315768271607749	-0.00029389265592246985	-0.0002815916869636914	-0.0002766406530779399	-0.0002709365561196529	-0.0002558390915750328	-0.0002280335175203272	-0.00019176323524895046	-0.00015587309133763041	-0.00012784920457114675	-0.0001091215257247088	-9.480339759558905e-5	-7.771191509987142e-5	-5.35108976247802e-5	-2.3310160099201964e-5	7.798870418004112e-6	3.47894179028066e-5	5.622264849808552e-5	7.487696839235096e-5	9.537927557510777e-5	0.00012076640258241357	0.00015038555902541266	0.00018040765693014981	0.0002064370775640936	0.00022641942269574644	0.00024195137140053526	0.00025714793590315423	0.0002757951588420445	0.00029867945993830315	0.00032294745080008484	0.0003440027321251464	0.0003586283236956358	0.0003670828422475961	0.00037267437376884387	0.000379254018328671	0.0003886316534696205	0.0003998010896790859	0.00041022206716899375	0.0004177414892482102	0.0004215088134822582	0.0004215088134822578	0.0004177414892482103	0.0004102220671689937	0.0003998010896790857	0.0003886316534696208	0.000379254018328671	0.00037267437376884376	0.0003670828422475966	0.0003586283236956359	0.00034400273212514647	0.00032294745080008484	0.00029867945993830336	0.0002757951588420445	0.00025714793590315445	0.00024195137140053537	0.00022641942269574652	0.00020643707756409392	0.00018040765693014984	0.0001503855590254127	0.00012076640258241368	9.537927557510803e-5	7.487696839235099e-5	5.6222648498085525e-5	3.478941790280683e-5	7.798870418004424e-6	-2.331016009920198e-5	-5.351089762478001e-5	-7.771191509987113e-5	-9.480339759558904e-5	-0.00010912152572470872	-0.00012784920457114675	-0.00015587309133763012	-0.00019176323524895068	-0.0002280335175203272	-0.00025583909157503277	-0.0002709365561196525	-0.0002766406530779401	-0.0002815916869636915	-0.0002938926559224698	-0.0003157682716077489	-0.0003424152264079096	-0.0003656061856329562	-0.00037928108727334	-0.0003832230541683087	-0.0003825791158200445	-0.00038397839230452745	-0.00039111236590006127	-0.00040261377001228247	-0.0004132875958083506	-0.00041761885253166714
-0.00046966493298471646	-0.00046907640394238835	-0.00046719886990159276	-0.0004635060450427457	-0.000456921002914433	-0.00044643064582257017	-0.0004323085969159043	-0.0004167457014771981	-0.0004027602593693967	-0.00039174798880613735	-0.00038163471239738517	-0.00036759661590680964	-0.000345351286363145	-0.000314668218899016	-0.0002801839465129845	-0.0002485711934060242	-0.0002240631877221482	-0.00020573759168401144	-0.00018856481920041514	-0.0001672125130809825	-0.00013954732165402154	-0.00010733917782824347	-7.41632795719702e-5	-4.2633100720805756e-5	-1.3154283739959086e-5	1.5342474110259044e-5	4.393725100170991e-5	7.296435392329342e-5	0.00010224612104273737	0.00013151820515625509	0.0001603428101630519	0.00018777307076155665	0.00021260754104237737	0.0002344751190317354	0.00025480778573249975	0.00027637431557091344	0.00030115994479592493	0.00032812469965946313	0.00035302118514602234	0.0003710632088436471	0.0003807471288418558	0.00038571118342948894	0.0003926735718808588	0.0004065577079367911	0.0004264338069491945	0.0004456430699357851	0.00045638732883274103	0.00045551067164607215	0.0004470537792206342	0.00043947289471777485	0.00043947289471777475	0.0004470537792206341	0.00045551067164607205	0.000456387328832741	0.0004456430699357852	0.0004264338069491947	0.0004065577079367911	0.0003926735718808589	0.00038571118342948894	0.0003807471288418559	0.0003710632088436472	0.0003530211851460222	0.00032812469965946324	0.00030115994479592526	0.0002763743155709135	0.00025480778573249975	0.00023447511903173582	0.0002126075410423774	0.00018777307076155668	0.00016034281016305218	0.0001315182051562554	0.00010224612104273729	7.296435392329356e-5	4.393725100171023e-5	1.5342474110259248e-5	-1.315428373995912e-5	-4.263310072080567e-5	-7.416327957196989e-5	-0.0001073391778282432	-0.00013954732165402144	-0.0001672125130809824	-0.00018856481920041497	-0.00020573759168401155	-0.0002240631877221483	-0.00024857119340602416	-0.0002801839465129835	-0.000314668218899016	-0.00034535128636314493	-0.00036759661590680953	-0.0003816347123973846	-0.00039174798880613735	-0.0004027602593693967	-0.0004167457014771981	-0.0004323085969159046	-0.00044643064582257033	-0.0004569210029144332	-0.00046350604504274566	-0.0004671988699015928	-0.0004690764039423884	-0.00046966493298471646
-0.000507807879075831	-0.0005091015541388375	-0.00051152664830427	-0.000511671089261122	-0.0005063954126585222	-0.0004948447870650006	-0.00047890358460873217	-0.0004618151479352073	-0.00044595267282888045	-0.0004313106433838852	-0.0004157610485479246	-0.0003968417942570526	-0.00037373345746518624	-0.00034795050492004623	-0.0003222262886649471	-0.00029840949028539173	-0.00027593183609804907	-0.0002520134176674227	-0.00022353097159664555	-0.0001892759827510314	-0.0001510200647183952	-0.00011259995899143346	-7.758600434141438e-5	-4.7082014106421354e-5	-1.914598142944039e-5	9.755953644529024e-6	4.223266715247846e-5	7.811049246224181e-5	0.00011453990637329918	0.00014802611150017804	0.0001769646497063854	0.00020282656298752398	0.00022902635358331428	0.0002581856120635537	0.0002898040514125313	0.0003202362749634337	0.0003452541099372656	0.00036342335021119623	0.00037763028105935266	0.0003932623150941925	0.00041411675527238306	0.0004391300158341281	0.00046269986783955473	0.00047867994502396504	0.00048507777926368477	0.000485664661132217	0.0004870297082378438	0.0004933383241102802	0.0005030674083243403	0.000510451138373301	0.0005104511383733006	0.0005030674083243404	0.0004933383241102799	0.0004870297082378437	0.00048566466113221746	0.0004850777792636849	0.00047867994502396504	0.0004626998678395546	0.00043913001583412826	0.0004141167552723833	0.0003932623150941926	0.00037763028105935277	0.00036342335021119634	0.00034525410993726597	0.00032023627496343364	0.00028980405141253125	0.00025818561206355405	0.00022902635358331436	0.00020282656298752395	0.00017696464970638556	0.00014802611150017847	0.0001145399063732992	7.811049246224193e-5	4.223266715247893e-5	9.75595364452943e-6	-1.9145981429440392e-5	-4.7082014106421286e-5	-7.758600434141414e-5	-0.00011259995899143319	-0.0001510200647183951	-0.00018927598275103122	-0.00022353097159664512	-0.00025201341766742293	-0.000275931836098049	-0.00029840949028539146	-0.00032222628866494666	-0.0003479505049200463	-0.0003737334574651862	-0.00039684179425705226	-0.0004157610485479242	-0.00043131064338388535	-0.00044595267282888056	-0.0004618151479352073	-0.0004789035846087323	-0.0004948447870650006	-0.0005063954126585223	-0.0005116710892611217	-0.0005115266483042702	-0.0005091015541388377	-0.000507807879075831
-0.0005928125916060955	-0.0005888791155977064	-0.0005786108848916902	-0.0005658413599484622	-0.0005546712956832712	-0.0005470154083426435	-0.0005411176607741317	-0.0005322820241013532	-0.0005158315794869746	-0.0004905598618368975	-0.00046010446556723475	-0.00043081603632774234	-0.0004072958155552954	-0.000388837721788468	-0.00036965961777265404	-0.00034303286897000924	-0.000306323250958057	-0.00026310072682129743	-0.00022067607165237736	-0.0001849593596335086	-0.00015655058125861504	-0.0001308744885965999	-0.00010195056839461619	-6.67094854861082e-5	-2.6684701888991614e-5	1.3768301958003157e-5	5.0916888679587965e-5	8.403820362400554e-5	0.0001152699241529239	0.00014752989042051087	0.00018232456740006214	0.0002189251773157228	0.00025512718239046727	0.00028875705773746265	0.0003188815686933816	0.0003461343134065967	0.0003721623494700347	0.0003985701681987602	0.00042588998445909426	0.00045310742111786737	0.0004780712304768662	0.0004986641853216383	0.000514094652916816	0.0005254788599095322	0.0005352712802255069	0.0005458533406028096	0.0005581504885308606	0.0005710926924700519	0.0005821515321567536	0.0005885599855024345	0.0005885599855024342	0.0005821515321567536	0.000571092692470052	0.0005581504885308605	0.00054585334060281	0.0005352712802255067	0.000525478859909532	0.0005140946529168161	0.000498664185321638	0.00047807123047686616	0.00045310742111786764	0.0004258899844590942	0.0003985701681987606	0.0003721623494700351	0.00034613431340659674	0.0003188815686933815	0.000288757057737463	0.00025512718239046727	0.0002189251773157228	0.00018232456740006214	0.00014752989042051112	0.00011526992415292398	8.403820362400586e-5	5.0916888679588466e-5	1.3768301958003536e-5	-2.6684701888991617e-5	-6.670948548610814e-5	-0.0001019505683946159	-0.00013087448859659966	-0.000156550581258615	-0.00018495935963350847	-0.00022067607165237693	-0.0002631007268212977	-0.0003063232509580571	-0.0003430328689700091	-0.00036965961777265366	-0.0003888377217884682	-0.0004072958155552954	-0.00043081603632774213	-0.00046010446556723426	-0.0004905598618368976	-0.0005158315794869746	-0.0005322820241013529	-0.0005411176607741318	-0.0005470154083426434	-0.0005546712956832713	-0.0005658413599484619	-0.0005786108848916901	-0.0005888791155977065	-0.0005928125916060955
-0.0006388984978748139	-0.0006386133213878186	-0.0006372326210678913	-0.0006333213418895016	-0.0006250894727993345	-0.0006114464854148847	-0.0005930764159541255	-0.0005725679925208991	-0.0005530066493432437	-0.0005356747754087239	-0.0005185936066657006	-0.0004973934949214671	-0.00046830135126790665	-0.00043117333343459084	-0.0003901485870916287	-0.00035117064856124685	-0.0003180678574585379	-0.00029007865741162734	-0.0002626147816334292	-0.00023056411467594834	-0.00019159754812410662	-0.00014719179702703532	-0.00010103617519089117	-5.641756253312002e-5	-1.4568473608772134e-5	2.5213399588309934e-5	6.434919976248683e-5	0.00010386970527554022	0.0001440263839509567	0.00018439430728200542	0.0002240203158182974	0.0002615924202052942	0.0002959483036669981	0.0003269360569792926	0.0003559659472249061	0.00038541240762278624	0.00041683530014596126	0.00044923794096188047	0.00047903451686549174	0.0005023178032785646	0.0005180368706486796	0.000529500239191934	0.0005425181855657862	0.0005610951528894254	0.0005838562037240227	0.0006042808502815429	0.0006150771294498583	0.0006136726726255246	0.0006045906169431627	0.0005966143843811279	0.0005966143843811275	0.0006045906169431627	0.0006136726726255244	0.0006150771294498582	0.000604280850281543	0.0005838562037240232	0.0005610951528894251	0.0005425181855657863	0.0005295002391919338	0.0005180368706486798	0.0005023178032785646	0.0004790345168654919	0.0004492379409618805	0.00041683530014596136	0.0003854124076227862	0.00035596594722490634	0.0003269360569792929	0.000295948303666998	0.0002615924202052943	0.00022402031581829772	0.0001843943072820059	0.00014402638395095667	0.00010386970527554037	6.434919976248738e-5	2.521339958831032e-5	-1.456847360877218e-5	-5.641756253311995e-5	-0.00010103617519089096	-0.00014719179702703508	-0.00019159754812410668	-0.00023056411467594845	-0.00026261478163342903	-0.0002900786574116274	-0.0003180678574585378	-0.0003511706485612466	-0.00039014858709162775	-0.0004311733334345911	-0.00046830135126790654	-0.0004973934949214669	-0.0005185936066657004	-0.000535674775408724	-0.0005530066493432435	-0.0005725679925208988	-0.0005930764159541254	-0.000611446485414885	-0.0006250894727993346	-0.0006333213418895013	-0.0006372326210678916	-0.0006386133213878186	-0.0006388984978748139
-0.0006972412857665705	-0.0006969264033900014	-0.0006953341294557283	-0.0006909422769877243	-0.000682323574655208	-0.0006689948691168709	-0.0006515812357740088	-0.0006312437214751291	-0.0006088628883294748	-0.0005846257030294175	-0.000558301155176613	-0.0005298947489514505	-0.0005000336510727956	-0.00046964929522534313	-0.0004391359400900932	-0.0004076745494964484	-0.0003733853205788948	-0.00033439277607756433	-0.00029017767724994576	-0.00024228678967842134	-0.0001938204711525286	-0.00014789870507254049	-0.00010599648368354767	-6.717749802686898e-5	-2.8739049534997293e-5	1.207804026100955e-5	5.6339042561835055e-5	0.00010272137123164615	0.0001483607731763996	0.00019075032054655602	0.00022945890792077593	0.0002664379953179821	0.0003045521213184416	0.00034523551853690227	0.0003869812002512166	0.0004259963975888455	0.0004588535846741843	0.0004853068168160804	0.0005089693301854745	0.0005349090755243033	0.0005656339393336763	0.0005985465384968087	0.000627214295393153	0.0006459480622242469	0.0006543345470009466	0.0006579861094044374	0.0006645144400452821	0.000677610597458991	0.0006939146284157593	0.0007053659024799453	0.0007053659024799448	0.0006939146284157594	0.000677610597458991	0.0006645144400452818	0.0006579861094044376	0.0006543345470009469	0.0006459480622242468	0.000627214295393153	0.0005985465384968087	0.0005656339393336762	0.0005349090755243035	0.0005089693301854745	0.00048530681681608034	0.0004588535846741846	0.00042599639758884563	0.0003869812002512167	0.0003452355185369027	0.00030455212131844144	0.0002664379953179822	0.00022945890792077593	0.00019075032054655618	0.00014836077317639974	0.00010272137123164641	5.6339042561835855e-5	1.2078040261010087e-5	-2.8739049534997307e-5	-6.71774980268691e-5	-0.00010599648368354735	-0.00014789870507253997	-0.00019382047115252868	-0.0002422867896784212	-0.0002901776772499453	-0.00033439277607756477	-0.0003733853205788947	-0.00040767454949644836	-0.00043913594009009236	-0.00046964929522534324	-0.0005000336510727953	-0.0005298947489514498	-0.000558301155176612	-0.0005846257030294179	-0.0006088628883294746	-0.0006312437214751293	-0.0006515812357740088	-0.000668994869116871	-0.0006823235746552081	-0.0006909422769877239	-0.0006953341294557284	-0.0006969264033900015	-0.0006972412857665705
-0.0007863935884823329	-0.0007822550630293268	-0.0007711592106269523	-0.0007564222543657456	-0.0007416625382434854	-0.0007287868050959934	-0.0007167680991612182	-0.0007021509704333114	-0.0006812491776317464	-0.000652715534561778	-0.0006186089951006422	-0.000582973692813258	-0.0005488245205741921	-0.0005158357446966411	-0.00048066111995842195	-0.00043978362343537804	-0.0003926862591241016	-0.00034274494804016387	-0.0002950009100715523	-0.00025248659696374895	-0.00021397998482778943	-0.00017494395141214752	-0.00013089659487213357	-8.060927896862599e-5	-2.678617952771022e-5	2.6080567358896888e-5	7.487565652490617e-5	0.00011967808755856161	0.0001631052607357556	0.00020796286492781227	0.0002550739590944367	0.0003027845139636639	0.0003482874488088903	0.00038964819421554104	0.00042706494891757955	0.00046254331775550593	0.0004982781429242893	0.000534892500949739	0.0005707769607332031	0.0006030433703869246	0.0006294887706413602	0.0006501887377777005	0.000667508924169614	0.0006844333626293757	0.000702404516468436	0.0007203217950278388	0.0007354860388077596	0.0007457160095063947	0.0007508893939736814	0.0007526555039193618	0.0007526555039193613	0.0007508893939736816	0.0007457160095063944	0.0007354860388077592	0.000720321795027839	0.0007024045164684361	0.0006844333626293756	0.0006675089241696141	0.0006501887377777005	0.0006294887706413602	0.0006030433703869247	0.0005707769607332031	0.0005348925009497392	0.0004982781429242897	0.000462543317755506	0.00042706494891757966	0.00038964819421554125	0.00034828744880889025	0.0003027845139636639	0.0002550739590944371	0.00020796286492781284	0.00016310526073575566	0.00011967808755856178	7.487565652490678e-5	2.6080567358897454e-5	-2.6786179527710244e-5	-8.06092789686259e-5	-0.0001308965948721332	-0.00017494395141214703	-0.00021397998482778954	-0.00025248659696374884	-0.00029500091007155204	-0.00034274494804016425	-0.00039268625912410157	-0.0004397836234353782	-0.00048066111995842125	-0.0005158357446966415	-0.0005488245205741919	-0.0005829736928132579	-0.0006186089951006415	-0.0006527155345617782	-0.0006812491776317463	-0.0007021509704333109	-0.0007167680991612182	-0.0007287868050959934	-0.0007416625382434855	-0.000756422254365745	-0.0007711592106269522	-0.0007822550630293267	-0.0007863935884823329
